Id,CreationDate,Score,ViewCount,Tags,FavoriteCount,AnswerCount
"54633","2019-06-27 16:12:46","0","276","<dataset><statistics><visualization><k-means><normalization>","","2"
"54634","2019-06-27 17:21:49","0","10","<image>","","0"
"54635","2019-06-27 17:28:48","0","23","<machine-learning><data-mining><linear-regression><scraping>","","1"
"54636","2019-06-27 17:29:43","0","56","<python><keras><regression><cnn>","","0"
"54637","2019-06-27 18:29:10","0","55","<machine-learning><classification><logistic-regression><matlab>","","0"
"54640","2019-06-27 18:44:07","0","22","<r><graphs>","","0"
"54642","2019-06-27 19:41:58","1","31","<classification><dataset>","1","0"
"54643","2019-06-27 20:16:02","0","63","<machine-learning><neural-network><machine-learning-model>","","0"
"54645","2019-06-27 21:29:20","0","17","<machine-learning><python><r><anomaly-detection><forecasting>","","0"
"54647","2019-06-27 22:46:18","0","10","<neural-network><image-classification><image-recognition>","","0"
"54650","2019-06-28 03:36:49","0","13","<machine-learning><time-series><statistics><forecast>","","0"
"54651","2019-06-28 03:54:22","0","55","<classification><data-mining><dataset>","","2"
"54652","2019-06-28 04:23:56","1","99","<gradient-descent><distributed><parallel><mathematics>","","0"
"54654","2019-06-28 05:44:00","0","46","<machine-learning><python><classification><scikit-learn>","","1"
"54656","2019-06-28 06:18:53","0","37","<machine-learning><python><scikit-learn>","","0"
"54657","2019-06-28 06:24:15","0","223","<neural-network><deep-learning><lstm><svm><svr>","","2"
"54663","2019-06-28 07:30:42","2","11","<scikit-learn><svm><feature-extraction><transfer-learning><inception>","","0"
"54664","2019-06-28 07:35:13","3","65","<deep-learning><pca><linear-algebra>","1","1"
"54666","2019-06-28 08:37:43","0","15","<machine-learning><deep-learning><gan>","","0"
"54670","2019-06-28 09:10:13","1","205","<neural-network><deep-learning><keras>","","1"
"54671","2019-06-28 09:14:42","0","45","<deep-learning><nlp><preprocessing><text>","1","1"
"54673","2019-06-28 09:32:45","0","19","<deep-learning><3d-reconstruction>","","0"
"54675","2019-06-28 09:39:51","2","118","<scikit-learn><decision-trees><outlier>","","1"
"54676","2019-06-28 09:40:46","0","70","<jupyter>","","1"
"54678","2019-06-28 09:50:45","0","1041","<deep-learning><keras><tensorflow><loss-function>","","0"
"54680","2019-06-28 10:04:05","0","38","<machine-learning><neural-network><deep-learning><deep-network>","","0"
"54681","2019-06-28 10:34:41","3","174","<python><gan><object-detection><generative-models>","1","1"
"54682","2019-06-28 11:19:06","1","79","<neural-network>","","1"
"54683","2019-06-28 12:00:19","0","251","<deep-learning><tensorflow><loss-function>","","0"
"54684","2019-06-28 12:28:58","4","168","<machine-learning><scikit-learn><regression><decision-trees>","2","3"
"62833","2019-11-07 13:09:09","2","45","<machine-learning><neural-network><classification><svm>","","1"
"62836","2019-11-07 13:45:48","0","182","<machine-learning><categorical-data><encoding><data-leakage>","","0"
"62838","2019-11-07 14:28:26","2","102","<classification><time-series><class-imbalance><data-augmentation>","1","0"
"62839","2019-11-07 15:05:08","0","30","<recommender-system><information-retrieval><ranking><ndcg>","","0"
"62840","2019-11-07 16:04:42","2","103","<tensorflow><gpu><hardware>","","1"
"62842","2019-11-07 16:51:49","0","20","<machine-learning><pandas>","","1"
"62844","2019-11-07 18:01:51","0","32","<data>","","0"
"62848","2019-11-07 21:02:28","0","19","<data-mining><dataset><data-cleaning><preprocessing>","","0"
"62849","2019-11-07 21:42:59","0","99","<clustering><similarity>","","2"
"62851","2019-11-07 22:57:37","2","58","<random-forest><prediction>","","2"
"62852","2019-11-07 23:22:43","0","19","<probability><generative-models><binary><generalization>","","0"
"62853","2019-11-08 00:19:49","0","103","<k-nn><error-handling>","","0"
"62861","2019-11-08 05:38:20","1","30","<machine-learning><xgboost><accuracy>","","2"
"62862","2019-11-08 06:28:48","0","470","<python><nlp><preprocessing><bert><transformer>","","0"
"62864","2019-11-08 06:47:08","0","29","<machine-learning><python><keras><computer-vision><data-science-model>","","2"
"45957","2019-02-21 14:17:38","1","48","<machine-learning><neural-network><predictive-modeling>","","1"
"45959","2019-02-21 14:29:08","1","41","<reinforcement-learning><online-learning>","2","0"
"45960","2019-02-21 14:38:33","2","1251","<computer-vision><3d-reconstruction>","1","2"
"45963","2019-02-21 14:51:23","3","944","<classification><regression><algorithms>","","0"
"45964","2019-02-21 15:09:01","3","495","<machine-learning><.net>","1","2"
"45965","2019-02-21 15:24:11","1","37","<machine-learning><python><neural-network>","","0"
"45968","2019-02-21 16:03:39","1","28","<dataset><cnn>","","1"
"45969","2019-02-21 16:25:05","1","33","<machine-learning><deep-learning><keras><autoencoder>","0","1"
"45970","2019-02-21 16:43:29","1","165","<machine-learning><r><random-forest><predictor-importance>","","1"
"45971","2019-02-21 16:51:53","1","1435","<python><neural-network><keras><nlp>","","0"
"45974","2019-02-21 18:39:20","4","2318","<classification><evaluation><binary>","2","1"
"45982","2019-02-21 21:13:13","2","319","<python><deep-learning><keras><lstm><rnn>","","1"
"28948","2018-03-11 21:57:18","0","592","<neural-network><clustering>","","1"
"28952","2018-03-11 23:06:21","1","302","<machine-learning><python>","","2"
"28956","2018-03-12 03:44:47","1","169","<neural-network><deep-learning><rnn><lstm>","1","0"
"28957","2018-03-12 05:48:16","0","104","<dimensionality-reduction><pca><discriminant-analysis>","","1"
"28958","2018-03-12 06:08:54","0","118","<classification><logistic-regression>","0","2"
"28962","2018-03-12 08:55:45","1","171","<k-means><pca><normalization>","","0"
"28964","2018-03-12 09:26:14","1","129","<data-wrangling>","","2"
"28966","2018-03-12 10:04:21","0","368","<cnn>","","1"
"28968","2018-03-12 10:31:22","1","2347","<machine-learning><neural-network><deep-learning><tensorflow><cnn>","","1"
"28971","2018-03-12 10:45:15","2","2685","<keras><tensorflow><rnn><lstm>","","3"
"28972","2018-03-12 10:47:09","0","254","<scikit-learn><decision-trees>","","1"
"28978","2018-03-12 11:45:59","0","285","<neural-network><word2vec>","","1"
"28982","2018-03-12 13:05:48","1","335","<machine-learning>","","0"
"28983","2018-03-12 15:04:48","1","123","<neural-network>","","0"
"28984","2018-03-12 15:37:06","0","31","<image-classification><image-recognition>","","1"
"28985","2018-03-12 16:33:12","1","105","<orange>","","0"
"28987","2018-03-12 17:49:31","1","4608","<python><classification><scikit-learn><svm>","","2"
"28988","2018-03-12 18:07:07","1","890","<python><scikit-learn><cross-validation>","","1"
"28992","2018-03-12 19:27:19","1","462","<keras><inception>","","0"
"28993","2018-03-12 19:30:21","0","42","<classification><clustering><k-means><dbscan><k-nn>","","2"
"28996","2018-03-13 00:08:48","1","75","<machine-learning><deep-learning>","","0"
"28997","2018-03-13 00:18:43","2","122","<lstm>","2","1"
"28999","2018-03-13 01:16:57","0","629","<machine-learning><python><keras><rnn><lstm>","1","1"
"29001","2018-03-13 03:35:20","0","59","<neural-network><classification><decision-trees>","","1"
"29006","2018-03-13 05:32:15","16","20130","<feature-selection><feature-extraction><dimensionality-reduction>","9","5"
"29019","2018-03-13 10:05:57","10","2092","<word2vec><word-embeddings><matrix-factorisation>","3","2"
"29021","2018-03-13 10:58:25","1","256","<keras><rnn><regularization><dropout>","1","0"
"29023","2018-03-13 12:00:27","2","252","<tensorflow><rnn><lstm><backpropagation>","2","0"
"29028","2018-03-13 12:54:33","2","2628","<scikit-learn><feature-engineering><feature-scaling>","1","3"
"29029","2018-03-13 12:55:20","0","231","<deep-learning><cnn>","","2"
"29037","2018-03-13 15:38:50","3","100","<regression><feature-selection><feature-extraction>","0","1"
"29044","2018-03-13 19:08:11","0","2060","<machine-learning><scikit-learn><predictive-modeling>","1","1"
"29049","2018-03-13 22:48:31","0","90","<dataset><statistics><visualization><data-cleaning><descriptive-statistics>","","1"
"29051","2018-03-13 23:33:08","0","597","<machine-learning><predictive-modeling><feature-selection>","","1"
"29052","2018-03-13 23:40:17","3","273","<clustering>","","2"
"29053","2018-03-14 01:53:39","0","226","<machine-learning><nlp><feature-extraction><nltk><scraping>","","1"
"29055","2018-03-14 03:24:22","1","403","<machine-learning><cross-validation>","2","1"
"29057","2018-03-14 05:16:06","0","153","<machine-learning><python><r><jupyter>","","1"
"29058","2018-03-14 05:54:55","0","69","<machine-learning>","1","1"
"29062","2018-03-14 08:31:55","-1","91","<machine-learning><neural-network><deep-learning>","","1"
"29063","2018-03-14 08:41:34","0","620","<deep-learning><convnet><natural-language-process>","","1"
"29067","2018-03-14 10:31:39","3","6241","<machine-learning><xgboost>","2","2"
"29072","2018-03-14 14:02:46","1","4810","<machine-learning><keras><cnn>","","1"
"29082","2018-03-14 16:24:03","1","15","<plotting><perceptron><bias>","","1"
"45688","2019-02-16 14:28:10","1","27","<linear-regression>","","1"
"45689","2019-02-16 14:29:12","1","22","<machine-learning><deep-learning>","","0"
"45690","2019-02-16 14:37:25","3","70","<machine-learning><pca><dimensionality-reduction>","","1"
"45691","2019-02-16 14:55:10","3","71","<machine-learning><math><linear-algebra>","1","1"
"33331","2018-06-18 19:44:56","0","93","<machine-learning><neural-network>","","1"
"33337","2018-06-18 22:58:09","3","364","<reinforcement-learning>","","1"
"33338","2018-06-18 23:20:18","0","4923","<machine-learning><python><deep-learning><keras><tensorflow>","1","1"
"33340","2018-06-18 23:54:30","1","152","<recommender-system>","","1"
"33344","2018-06-19 00:55:17","1","1066","<deep-learning><classification><image-classification>","","1"
"33345","2018-06-19 01:01:49","1","533","<reinforcement-learning><dqn>","","1"
"33347","2018-06-19 01:21:12","0","459","<python><scikit-learn><nlp><pandas><smote>","","1"
"33348","2018-06-19 01:57:43","1","187","<machine-learning><data-mining><algorithms><recommender-system>","1","1"
"33350","2018-06-19 02:05:03","0","1656","<python><neural-network><tensorflow><regression>","","1"
"33351","2018-06-19 03:24:09","3","41959","<r><homework>","","1"
"33352","2018-06-19 04:11:59","2","8703","<pandas><data-science-model><matplotlib>","","2"
"33359","2018-06-19 05:54:21","1","296","<linear-regression><orange>","","1"
"33364","2018-06-19 09:23:41","2","2938","<keras>","","1"
"33368","2018-06-19 10:38:03","-1","37","<r><random-forest><multiclass-classification><binary>","","1"
"33370","2018-06-19 11:22:47","0","2136","<python><pandas><ipython>","","1"
"33373","2018-06-19 12:15:20","0","411","<machine-learning><python><deep-learning><rnn><lstm>","","3"
"33376","2018-06-19 12:43:21","0","1656","<r><data-mining><data><plotting><ggplot2>","","2"
"33377","2018-06-19 12:44:24","1","11357","<keras><image-classification><indexing>","","1"
"33381","2018-06-19 14:28:21","1","626","<machine-learning><word2vec>","","1"
"33383","2018-06-19 15:03:55","0","68","<dataset><bigdata>","","2"
"33386","2018-06-19 16:09:57","7","11953","<deep-learning><nlp><text-mining><reinforcement-learning><named-entity-recognition>","2","1"
"33389","2018-06-19 17:09:56","0","112","<keras><cnn><reinforcement-learning>","","1"
"33392","2018-06-19 19:04:48","0","217","<classification><matlab><self-study><boosting>","","2"
"33393","2018-06-19 19:46:36","2","1320","<deep-learning><lstm>","","1"
"33394","2018-06-19 20:05:20","1","540","<nlp><keras><word2vec><word-embeddings><sentiment-analysis>","","1"
"33398","2018-06-19 22:32:45","2","708","<machine-learning><random-forest><cross-validation><unbalanced-classes>","","3"
"33403","2018-06-20 01:08:48","1","154","<pyspark><data-science-model>","","1"
"33406","2018-06-20 03:53:45","0","544","<machine-learning>","","1"
"33407","2018-06-20 04:15:07","1","295","<python><pandas><sql>","","1"
"33412","2018-06-20 07:51:12","0","1760","<neural-network><deep-learning><keras><lstm><recurrent-neural-net>","","2"
"33417","2018-06-20 09:24:57","1","39","<neural-network><deep-learning><convolution>","","0"
"33419","2018-06-20 10:17:00","2","1202","<predictive-modeling><parameter>","","1"
"33421","2018-06-20 11:52:52","1","210","<keras><tensorflow><convnet><cross-validation><data-augmentation>","","0"
"33423","2018-06-20 12:49:09","0","1486","<neural-network><deep-learning><rnn><recurrent-neural-net>","","1"
"33427","2018-06-20 14:45:12","0","34","<recommender-system>","","1"
"63028","2019-11-12 00:49:00","0","35","<regression><mse>","","0"
"63031","2019-11-12 02:34:39","0","25","<deep-learning><tensorflow><vgg16><neural-style-transfer>","","0"
"63035","2019-11-12 04:28:04","0","45","<deep-learning><lstm><convnet><computer-vision><object-detection>","","0"
"63036","2019-11-12 05:49:57","0","365","<machine-learning><nlp><encoding><attention-mechanism>","1","2"
"63037","2019-11-12 06:32:19","1","610","<machine-learning><r><feature-reduction>","1","3"
"63039","2019-11-12 09:57:21","0","18","<dataset><computer-vision>","","0"
"63040","2019-11-12 10:00:41","0","24","<decision-trees><xgboost><loss-function><regularization><lightgbm>","","0"
"63041","2019-11-12 10:33:05","0","18","<machine-learning><scikit-learn><clustering><anomaly-detection>","","1"
"63043","2019-11-12 12:07:47","0","35","<neural-network><deep-learning><keras><cnn><transfer-learning>","1","0"
"63045","2019-11-12 13:04:58","0","31","<logistic-regression>","","1"
"63049","2019-11-12 14:09:45","0","50","<neural-network><keras><time-series>","","2"
"63051","2019-11-12 14:53:03","1","50","<time-series><pandas><preprocessing><supervised-learning><numpy>","1","0"
"63052","2019-11-12 15:23:54","0","11","<time-series>","","0"
"63054","2019-11-12 15:31:54","2","39","<machine-learning>","0","1"
"63055","2019-11-12 16:05:00","0","27","<probability><parameter-estimation><bayesian-nonparametric>","","0"
"45837","2019-02-19 16:33:09","1","553","<deep-learning><lstm><xgboost>","","1"
"45839","2019-02-19 22:09:02","1","79","<python><data-mining><k-means>","","1"
"45846","2019-02-20 03:19:07","1","46","<machine-learning><data><accuracy>","","1"
"45849","2019-02-20 04:31:49","1","79","<machine-learning><dataset><training>","","2"
"45850","2019-02-20 04:47:51","1","101","<dataset>","","1"
"45854","2019-02-20 06:19:42","6","2131","<python><text-mining>","2","2"
"45856","2019-02-20 06:30:01","3","548","<machine-learning><python><nlp><nltk><regex>","2","3"
"45858","2019-02-20 07:50:29","0","77","<machine-learning><tensorflow><opencv>","","1"
"45860","2019-02-20 08:31:47","3","1120","<machine-learning><classification><cross-validation><pca><smote>","","1"
"45862","2019-02-20 08:56:10","0","80","<machine-learning><machine-learning-model><convolution><image-size><image>","","1"
"45863","2019-02-20 09:33:29","1","37","<deep-learning><cnn><rnn><ocr>","","1"
"45864","2019-02-20 10:07:10","1","664","<keras><loss-function>","","1"
"45865","2019-02-20 10:39:04","1","66","<predictive-modeling><regression><statistics>","","1"
"45867","2019-02-20 10:44:55","2","1070","<python><keras><time-series><lstm><recurrent-neural-net>","","1"
"45872","2019-02-20 11:37:58","5","182","<machine-learning><text-mining><feature-extraction><word-embeddings>","","3"
"45873","2019-02-20 12:12:54","0","65","<python><scikit-learn><predictive-modeling><prediction><machine-learning-model>","","1"
"45874","2019-02-20 12:18:28","0","54","<python><deep-learning><keras><tensorflow><nlp>","","1"
"45875","2019-02-20 12:29:20","2","278","<keras>","","1"
"51014","2019-04-27 08:45:15","0","59","<neural-network><deep-learning><linear-regression><activation-function>","","1"
"51015","2019-04-27 10:01:57","1","29","<regression><linear-regression><kaggle>","","1"
"51020","2019-04-27 13:15:57","2","377","<python><recommender-system><numpy><cosine-distance>","","0"
"51024","2019-04-27 14:46:04","2","95","<python><predictive-modeling><numpy>","","1"
"51027","2019-04-27 15:00:15","4","111","<machine-learning><python><data>","","2"
"51032","2019-04-27 17:26:56","5","269","<performance><hardware>","","1"
"51033","2019-04-27 17:50:47","3","209","<machine-learning><python><prediction>","1","1"
"51034","2019-04-27 18:40:02","0","42","<deep-learning><nlp><lstm><rnn>","","0"
"51036","2019-04-27 20:04:50","1","251","<python><dataset><normalization>","","2"
"51038","2019-04-27 20:39:59","0","94","<python><dataset><matplotlib>","","1"
"51039","2019-04-27 21:23:17","1","55","<decision-trees>","1","1"
"66388","2020-01-13 08:57:46","0","108","<python><scikit-learn><multilabel-classification>","","2"
"66389","2020-01-13 09:10:30","2","49","<machine-learning><python><regression><cross-validation><grid-search>","","1"
"66390","2020-01-13 09:46:29","1","14","<data><structural-equation-modelling><exploratory-factor-analysis>","","0"
"66391","2020-01-13 09:55:46","4","78","<machine-learning><deep-learning><ocr>","3","1"
"66393","2020-01-13 10:06:51","1","47","<machine-learning><training><automl>","","1"
"66394","2020-01-13 10:07:32","1","146","<nlp><pytorch><bert><openai-gpt>","","1"
"66398","2020-01-13 10:40:18","2","27","<nlp><text-mining><chatbot><question-answering>","","2"
"66401","2020-01-13 11:22:30","1","61","<machine-learning><keras><tensorflow><computer-vision>","","0"
"66403","2020-01-13 12:10:53","1","37","<predictive-modeling>","","2"
"66405","2020-01-13 13:14:03","1","52","<r><forecasting>","","1"
"66410","2020-01-13 14:41:58","1","86","<machine-learning><neural-network><cnn><loss-function>","","0"
"66412","2020-01-13 15:08:08","2","36","<neural-network><deep-learning><keras><embeddings>","","1"
"66414","2020-01-13 15:39:53","3","29","<classification><sampling>","1","0"
"66416","2020-01-13 16:07:07","2","167","<neural-network><gradient-descent><backpropagation>","","2"
"66419","2020-01-13 16:18:36","3","39","<python><pandas><dataframe><jupyter>","","1"
"66422","2020-01-13 16:30:31","3","83","<machine-learning><python><anomaly-detection>","","1"
"66426","2020-01-13 17:13:56","2","31","<statistics><math><theory><encoder>","","1"
"66430","2020-01-13 19:21:21","3","57","<deep-learning><convnet><gradient-descent>","","1"
"66432","2020-01-13 20:54:22","2","48","<scikit-learn><python-3.x>","","0"
"66434","2020-01-13 22:22:48","3","21","<python><predictive-modeling><model-selection>","","0"
"66441","2020-01-14 02:05:04","2","61","<machine-learning><optimization><matlab><hyperparameter><hyperparameter-tuning>","","1"
"66443","2020-01-14 04:59:26","1","23","<data-analysis><churn>","","0"
"66447","2020-01-14 09:12:08","1","32","<python><pca>","","1"
"66448","2020-01-14 09:17:02","1","51","<machine-learning><deep-learning><ai>","1","0"
"66453","2020-01-14 10:24:50","2","45","<machine-learning><neural-network><predictive-modeling><algorithms><model-selection>","","1"
"42196","2018-12-05 23:05:36","0","389","<powerbi>","","1"
"42200","2018-12-06 01:30:37","0","57","<r>","","1"
"42205","2018-12-06 03:59:03","1","1459","<keras><loss-function>","","1"
"42208","2018-12-06 05:02:58","1","59","<scikit-learn><similarity><distribution>","","0"
"42217","2018-12-06 09:53:56","0","319","<machine-learning><python><scikit-learn><random-forest><decision-trees>","2","1"
"42219","2018-12-06 11:33:05","1","564","<python><nlp><word2vec>","","3"
"42220","2018-12-06 11:46:07","1","145","<deep-learning><rnn><word2vec><sentiment-analysis><nltk>","","1"
"42221","2018-12-06 12:02:58","1","24","<machine-learning><feature-selection><svm><image-classification><computer-vision>","","1"
"42222","2018-12-06 12:05:29","0","1171","<machine-learning><linear-regression>","","1"
"42223","2018-12-06 12:21:17","1","236","<machine-learning><recommender-system><cross-validation><accuracy>","1","1"
"42225","2018-12-06 12:38:19","0","53","<r>","","2"
"42226","2018-12-06 12:40:52","1","75","<python><bigdata><categorical-data><anomaly-detection><outlier>","","1"
"42234","2018-12-06 14:54:58","2","46","<svm><bias>","","1"
"38730","2018-09-24 15:21:47","3","1589","<neural-network><autoencoder><gaussian>","","1"
"38735","2018-09-24 18:46:50","1","22","<predictive-modeling><decision-trees><unsupervised-learning><churn>","","0"
"38739","2018-09-24 20:08:49","0","90","<machine-learning><confusion-matrix>","","2"
"38742","2018-09-24 20:44:29","1","45","<machine-learning><neural-network><lstm><rnn><reinforcement-learning>","1","0"
"38743","2018-09-24 20:55:39","4","2019","<machine-learning><scikit-learn><xgboost>","","1"
"38745","2018-09-24 23:33:27","3","3975","<python><nlp>","2","2"
"38749","2018-09-25 04:02:16","2","36","<data-mining><time-series><sequential-pattern-mining>","","0"
"38750","2018-09-25 05:34:34","1","111","<data-mining><nlp><word2vec><outlier><gensim>","","0"
"38752","2018-09-25 07:07:32","1","22","<machine-learning><neural-network><classification><decision-trees>","","0"
"38753","2018-09-25 07:32:38","1","40","<nlp><active-learning>","","0"
"38754","2018-09-25 07:40:04","0","78","<machine-learning><python>","","2"
"38756","2018-09-25 08:11:36","1","1120","<machine-learning><classification><scikit-learn><pandas><random-forest>","1","2"
"38758","2018-09-25 09:08:53","3","403","<machine-learning><neural-network><cnn>","","1"
"38759","2018-09-25 09:17:50","2","459","<missing-data><survival-analysis>","","1"
"38760","2018-09-25 10:20:19","0","1767","<keras><classifier>","","2"
"38763","2018-09-25 12:21:10","0","41","<data><class-imbalance>","","1"
"38764","2018-09-25 12:21:21","0","2125","<computer-vision><metric>","","1"
"38766","2018-09-25 12:45:29","1","39","<machine-learning><hyperparameter-tuning>","","2"
"38767","2018-09-25 12:59:46","2","60","<machine-learning><python><decision-trees>","1","1"
"38771","2018-09-25 13:26:59","2","214","<machine-learning><predictive-modeling><recommender-system>","1","1"
"38781","2018-09-25 16:38:12","2","3055","<python><keras><lstm>","2","1"
"38783","2018-09-25 17:45:04","1","200","<neural-network><classification><prediction><sequence>","","1"
"38785","2018-09-25 17:52:49","1","26","<convnet><image-classification><image-recognition>","","1"
"38787","2018-09-25 18:17:43","2","2014","<orange>","1","2"
"38790","2018-09-25 18:51:25","1","38","<time-series><data-cleaning><information-retrieval>","","0"
"38792","2018-09-25 20:09:35","1","330","<python><regression><xgboost><kaggle><boosting>","","0"
"38793","2018-09-25 22:32:12","0","74","<python><classification><scikit-learn>","1","1"
"29101","2018-03-15 05:04:29","0","53","<machine-learning><neural-network><accuracy>","","1"
"29105","2018-03-15 05:41:32","4","597","<neural-network><deep-learning>","1","2"
"29109","2018-03-15 08:23:03","1","549","<python><pandas>","","1"
"29110","2018-03-15 09:11:51","1","66","<classification><data-mining><predictive-modeling><probability><scoring>","1","0"
"29115","2018-03-15 12:05:15","0","20350","<python><pandas><dataframe>","","1"
"29117","2018-03-15 13:17:31","9","277","<machine-learning><deep-learning><text-mining><natural-language-process>","3","2"
"29122","2018-03-15 15:17:44","1","199","<machine-learning><neural-network>","","1"
"29127","2018-03-15 15:51:15","1","102","<backpropagation><batch-normalization>","","3"
"29128","2018-03-15 17:10:57","0","165","<predictive-modeling><statistics><bayesian>","","2"
"29131","2018-03-15 20:24:43","2","6668","<python><scikit-learn><logistic-regression>","2","2"
"29132","2018-03-15 20:28:02","0","376","<python><scikit-learn>","","1"
"29139","2018-03-16 00:03:28","-1","50","<classification><predictive-modeling><dataset><time-series><regression>","","1"
"29140","2018-03-16 00:55:12","7","169","<performance><accuracy>","","2"
"29141","2018-03-16 01:35:16","0","4542","<python><scikit-learn><pandas><svm><numpy>","","1"
"62660","2019-11-04 15:44:58","0","16","<deep-learning><yolo>","","0"
"57850","2019-08-20 08:31:20","0","35","<matlab><explainable-ai>","","0"
"57851","2019-08-20 08:36:15","0","20","<dataset><data-cleaning><training>","","1"
"57852","2019-08-20 08:43:49","2","46","<classification><cnn><lstm>","1","0"
"57853","2019-08-20 08:50:35","0","649","<python><matplotlib>","","1"
"57857","2019-08-20 09:24:47","0","36","<data-cleaning>","","1"
"57861","2019-08-20 09:55:10","2","146","<nlp>","","3"
"57863","2019-08-20 10:44:09","0","284","<scikit-learn><svm>","1","1"
"57866","2019-08-20 11:17:40","2","59","<classification><scikit-learn><boosting>","","1"
"57875","2019-08-20 12:29:20","1","27","<machine-learning><topic-model><lda><gensim>","2","1"
"57876","2019-08-20 12:32:45","0","87","<python><pandas><matlab><matplotlib>","","1"
"57878","2019-08-20 13:18:53","2","179","<machine-learning><python><tensorflow>","","1"
"57879","2019-08-20 13:37:53","0","18","<pandas><apache-hadoop><pyspark><sql>","","0"
"57882","2019-08-20 14:03:49","2","193","<training><class-imbalance>","","2"
"57883","2019-08-20 14:11:34","2","30","<keras><tensorflow><accuracy><epochs>","","1"
"57889","2019-08-20 15:18:15","0","11","<machine-learning><image-classification><gan><image-preprocessing>","","0"
"57890","2019-08-20 15:24:24","1","27","<nlp><text-mining><tfidf>","","1"
"57895","2019-08-20 16:14:56","0","12","<machine-learning><machine-learning-model><unsupervised-learning><supervised-learning><semi-supervised-learning>","","0"
"57898","2019-08-20 16:35:31","0","16","<machine-learning><logistic-regression><data-analysis>","","0"
"57899","2019-08-20 16:58:01","0","12","<machine-learning><recommender-system><matrix-factorisation>","","0"
"57900","2019-08-20 17:52:26","1","60","<machine-learning><bigdata><sequential-pattern-mining>","","0"
"57902","2019-08-20 18:27:44","1","182","<classification><cross-validation><class-imbalance>","","1"
"57905","2019-08-20 20:05:07","4","1057","<classification><decision-trees><xgboost><boosting>","2","1"
"57906","2019-08-20 20:07:18","1","125","<keras><time-series><lstm><rnn>","","1"
"57909","2019-08-20 21:48:32","0","24","<python><tensorflow><reinforcement-learning>","","0"
"57910","2019-08-20 22:02:42","2","42","<data-mining><sentiment-analysis><social-network-analysis>","","1"
"57911","2019-08-20 22:05:02","0","400","<time-series><clustering>","1","1"
"57912","2019-08-20 22:19:30","1","43","<time-series><statistics><similarity><correlation><simulation>","","2"
"57916","2019-08-21 03:35:07","3","58","<statistics>","","0"
"57917","2019-08-21 03:54:53","1","49","<multiclass-classification><unbalanced-classes>","1","1"
"57918","2019-08-21 04:27:17","0","19","<data-mining><bigdata><sampling><data-analysis><aggregation>","","0"
"57919","2019-08-21 04:33:48","0","15","<neural-network>","","0"
"57920","2019-08-21 05:42:16","0","23","<machine-learning><svm>","","0"
"57921","2019-08-21 06:27:03","0","15","<machine-learning><svm>","","0"
"57922","2019-08-21 06:30:25","1","55","<python><scikit-learn><hyperparameter-tuning><grid-search><gridsearchcv>","","1"
"57923","2019-08-21 06:37:11","0","13","<deep-learning><predictive-modeling><image-classification>","","1"
"57924","2019-08-21 06:45:04","2","244","<predictive-modeling><pandas><class-imbalance><pipelines><imbalanced-learn>","","1"
"57927","2019-08-21 06:56:51","0","31","<machine-learning><decision-trees>","","1"
"57928","2019-08-21 07:21:07","0","25","<machine-learning><deep-learning><word2vec><word-embeddings><natural-language-process>","","1"
"57929","2019-08-21 07:23:03","0","27","<machine-learning><decision-trees>","","1"
"57931","2019-08-21 07:37:11","1","51","<machine-learning><python><pytorch><object-detection><faster-rcnn>","0","0"
"57934","2019-08-21 08:09:57","1","100","<python>","","1"
"57940","2019-08-21 08:53:48","0","22","<neural-network><deep-learning><lstm><recurrent-neural-net>","","0"
"57941","2019-08-21 09:19:58","0","22","<r>","","0"
"57945","2019-08-21 09:49:14","0","123","<scikit-learn><grid-search><gridsearchcv>","","1"
"57947","2019-08-21 10:15:52","0","107","<machine-learning><deep-learning><nlp><cnn><rnn>","2","1"
"57948","2019-08-21 10:40:45","0","50","<python><markov-process><markov-hidden-model><expectation-maximization>","","0"
"57949","2019-08-21 10:51:21","0","10","<neural-network><deep-learning><keras><audio-recognition>","","0"
"57952","2019-08-21 11:28:02","2","192","<deep-learning><convnet><visualization><pytorch>","","1"
"57953","2019-08-21 11:30:23","0","144","<machine-learning><python><classification><normalization>","","4"
"58318","2019-08-28 12:16:25","0","242","<machine-learning><scikit-learn>","","2"
"58321","2019-08-28 12:53:21","1","56","<neural-network><boosting><ensemble-learning>","","1"
"58323","2019-08-28 13:00:03","0","131","<pytorch>","","0"
"66140","2020-01-09 00:12:03","3","271","<clustering><dataframe><distance>","","4"
"66141","2020-01-09 00:16:04","3","16","<machine-learning><r><clustering>","","1"
"66147","2020-01-09 02:36:11","1","18","<deep-learning><mini-batch-gradient-descent>","","0"
"66148","2020-01-09 03:01:08","0","35","<multiclass-classification><association-rules>","","0"
"66154","2020-01-09 05:44:03","2","61","<python><decision-trees><jupyter><image><anaconda>","","2"
"66159","2020-01-09 07:18:26","1","33","<machine-learning><decision-trees><data-science-model><adaboost>","","1"
"66160","2020-01-09 07:40:32","4","34","<clustering><k-means><kernel><spectral-clustering>","","0"
"66161","2020-01-09 07:45:24","0","9","<machine-learning><keras><tensorflow><computer-vision>","","0"
"66162","2020-01-09 08:07:18","1","58","<machine-learning>","","1"
"66163","2020-01-09 08:08:01","0","18","<classification><dimensionality-reduction><binary><tsne>","","2"
"66164","2020-01-09 08:11:04","0","22","<rnn>","","1"
