Id,CreationDate,Score,ViewCount,Tags,FavoriteCount,AnswerCount
"33489","2018-06-22 05:49:03","6","778","<gradient-descent><mini-batch-gradient-descent>","4","2"
"33490","2018-06-22 05:59:50","1","","","",""
"33491","2018-06-22 06:29:07","8","","","",""
"33492","2018-06-22 06:36:27","1","","","",""
"33493","2018-06-22 06:40:17","7","318","<machine-learning><python><deep-learning><data-science-model>","3","2"
"33495","2018-06-22 07:07:43","0","","","",""
"33496","2018-06-22 07:22:02","2","","","",""
"33497","2018-06-22 07:32:37","1","23","<noise>","","1"
"33498","2018-06-22 07:40:12","1","","","",""
"33499","2018-06-22 07:52:39","1","41","<r><data-mining><data-science-model>","","0"
"33500","2018-06-22 08:44:16","1","","","",""
"33501","2018-06-22 08:49:58","1","43","<regression><algorithms>","","2"
"33504","2018-06-22 09:18:59","-1","","","",""
"33506","2018-06-22 09:45:24","1","","","",""
"33507","2018-06-22 09:46:53","1","","","",""
"33508","2018-06-22 09:51:26","6","","","",""
"33509","2018-06-22 10:38:13","2","","","",""
"33510","2018-06-22 10:42:43","1","","","",""
"33513","2018-06-22 11:21:04","1","78","<machine-learning><classification><visualization><machine-learning-model>","","0"
"33514","2018-06-22 12:01:16","2","","","",""
"33515","2018-06-22 12:10:19","1","41","<clustering>","0","1"
"33516","2018-06-22 12:20:41","1","15","<machine-learning><deep-learning><predictive-modeling><data-science-model><machine-translation>","","0"
"33517","2018-06-22 12:21:58","1","463","<machine-learning><deep-learning><tensorflow><regression><cross-validation>","","3"
"33518","2018-06-22 12:35:08","0","","","",""
"33520","2018-06-22 13:12:23","2","","","",""
"33521","2018-06-22 13:12:29","1","10","<neural-network><image-classification><cnn><feature-scaling>","","0"
"33522","2018-06-22 13:22:37","1","3495","<machine-learning><classification><confusion-matrix>","1","1"
"33523","2018-06-22 13:29:34","2","","","",""
"33524","2018-06-22 13:49:46","3","154","<regression><algorithms>","","2"
"33525","2018-06-22 14:41:47","3","","","",""
"33526","2018-06-22 14:58:29","2","","","",""
"33527","2018-06-22 15:39:01","2","534","<python><scikit-learn><decision-trees>","1","1"
"33528","2018-06-22 17:22:53","1","16","<machine-learning><classification><kernel>","","0"
"33532","2018-06-22 20:54:59","1","40","<machine-learning><scikit-learn><random-forest>","","1"
"33533","2018-06-22 21:43:52","1","293","<machine-learning><keras><dataset><tensorflow><pandas>","","0"
"33534","2018-06-22 22:40:45","0","3600","<r><xgboost>","","2"
"33537","2018-06-23 01:27:46","1","","","",""
"33538","2018-06-20 21:04:55","3","794","<machine-learning><tensorflow><backpropagation>","","2"
"33539","2018-06-20 22:15:27","1","","","",""
"33540","2018-06-21 06:16:50","1","","","",""
"33541","2018-06-23 03:34:11","1","34","<image-classification><linear-regression><machine-learning-model>","","0"
"33542","2018-06-23 07:47:48","0","467","<nlp><information-retrieval>","","1"
"33543","2018-06-23 09:14:06","1","303","<python><nlp><natural-language-process><csv><scraping>","2","1"
"33546","2018-06-23 11:34:59","1","50","<gradient-descent>","","1"
"33547","2018-06-23 12:11:16","1","","","",""
"33548","2018-06-23 13:00:16","1","44","<python><neural-network><deep-learning><keras><rnn>","1","0"
"33556","2018-06-24 04:08:33","2","435","<python><neural-network>","0","1"
"33557","2018-06-24 04:58:11","1","","","",""
"33559","2018-06-24 10:52:23","3","467","<machine-learning><neural-network><time-series><rnn><lstm>","4","1"
"33560","2018-06-24 11:36:19","-1","","","",""
"33561","2018-06-24 11:52:38","1","","","",""
"33562","2018-06-24 12:03:58","0","","","",""
"33563","2018-06-24 12:34:33","0","","","",""
"33564","2018-06-24 12:47:26","0","","","",""
"33565","2018-06-24 13:10:00","7","","","",""
"33566","2018-06-24 13:23:54","1","","","",""
"33568","2018-06-24 13:37:46","1","105","<r><regression><statistics><linear-regression>","","2"
"33569","2018-06-24 13:42:58","0","","","",""
"33570","2018-06-24 14:00:34","0","","","",""
"33571","2018-06-24 14:15:58","0","","","",""
"33572","2018-06-24 14:20:24","1","1221","<machine-learning><normalization>","1","5"
"33574","2018-06-24 16:48:28","1","2156","<python><neural-network><scikit-learn><statistics><confusion-matrix>","","1"
"33575","2018-06-24 18:27:06","1","","","",""
"33576","2018-06-24 18:42:00","-1","","","",""
"33580","2018-06-24 23:09:22","3","2404","<neural-network><classification><feature-engineering><overfitting><feature-construction>","3","2"
"33583","2018-06-25 02:34:53","1","422","<machine-learning><python><neural-network><classification><keras>","","1"
"33584","2018-06-25 02:44:57","1","","","",""
"33585","2018-06-25 02:48:43","4","","","",""
"33586","2018-06-25 05:58:06","1","","","",""
"33587","2018-06-25 07:11:04","3","6737","<keras>","","2"
"33588","2018-06-25 07:45:23","2","","","",""
"33589","2018-06-25 07:47:36","1","","","",""
"33590","2018-06-25 07:52:21","0","","","",""
"33591","2018-06-25 07:56:24","1","","","",""
"33592","2018-06-25 08:12:26","1","","","",""
"33593","2018-06-25 08:43:48","0","60","<classification><terminology><ensemble-learning>","","1"
"33595","2018-06-25 08:59:34","1","","","",""
"33598","2018-06-25 09:22:07","2","","","",""
"33599","2018-06-25 09:40:43","1","49","<machine-learning><classification><regression>","","2"
"58192","2019-08-26 06:42:28","0","","","",""
"58196","2019-08-26 07:57:50","2","64","<python><scikit-learn><normalization><lightgbm>","1","0"
"58197","2019-08-26 08:52:22","1","","","",""
"58198","2019-08-26 09:21:39","0","64","<causalimpact>","","0"
"58201","2019-08-26 10:36:19","1","","","",""
"58202","2019-08-26 10:39:29","0","38","<machine-learning><python><gensim><similar-documents>","","1"
"58205","2019-08-26 11:30:22","0","","","",""
"58208","2019-08-26 12:58:02","0","50","<dataset><image-classification>","","1"
"58209","2019-08-26 13:09:35","2","102","<python><pandas><dataframe><data-indexing-techniques>","1","1"
"58210","2019-08-26 13:19:16","0","","","",""
"58211","2019-08-26 13:30:23","2","90","<machine-learning><convolution>","","2"
"58212","2019-08-26 13:53:11","0","","","",""
"58214","2019-08-26 14:02:17","1","","","",""
"58215","2019-08-26 14:06:31","2","","","",""
"58216","2019-08-26 14:11:54","0","14","<gan><generative-models>","1","0"
"58217","2019-08-26 14:59:42","2","115","<machine-learning><python><classification><time-series><data-science-model>","","1"
"58218","2019-08-26 15:01:03","0","","","",""
"58219","2019-08-26 15:23:14","5","","","",""
"58220","2019-08-26 15:33:05","0","44","<neural-network><keras><training><optimization>","0","1"
"58221","2019-08-26 16:09:28","1","42","<tensorflow><pip>","","0"
"58222","2019-08-26 16:48:16","0","115","<python><keras>","","0"
"58223","2019-08-26 17:10:10","0","25","<regression><gaussian-process>","","0"
"58224","2019-08-26 17:10:17","2","19","<deep-learning><distribution><gaussian><probabilistic-programming><gaussian-process>","","0"
"58225","2019-08-26 17:19:05","0","176","<scikit-learn><regression><xgboost>","","1"
"58226","2019-08-26 18:02:06","0","16","<tensorflow><image-classification><multilabel-classification>","1","0"
"58227","2019-08-26 18:06:50","0","28","<python><forecasting>","","1"
"58228","2019-08-26 18:16:32","1","41","<clustering><k-means><unsupervised-learning>","","1"
"58230","2019-08-26 19:25:04","0","","","",""
"58231","2019-08-26 19:36:36","0","","","",""
"58232","2019-08-26 20:47:50","0","307","<python><pandas><data>","","2"
"58233","2019-08-26 21:27:08","0","","","",""
"58234","2019-08-26 21:50:17","0","","","",""
"58235","2019-08-26 22:02:56","0","25","<pandas>","","0"
"58236","2019-08-26 22:30:17","3","488","<python><pandas><dataframe>","","1"
"58237","2019-08-26 23:02:51","2","163","<neural-network><training>","","1"
"58238","2019-08-27 01:53:45","0","6","<dataset><model-selection><databases>","1","0"
"58239","2019-08-27 05:32:30","1","20","<cnn><accuracy><mnist>","","0"
"58240","2019-08-27 05:40:05","0","40","<machine-learning-model><pickle>","","0"
"58241","2019-08-27 05:49:46","0","","","",""
"58242","2019-08-27 05:58:17","0","","","",""
"58243","2019-08-27 06:00:01","0","","","",""
"58244","2019-08-27 06:20:37","0","","","",""
"58245","2019-08-27 06:22:56","1","","","",""
"58246","2019-08-27 06:38:17","0","","","",""
"58247","2019-08-27 06:42:14","0","223","<numpy>","","1"
"58248","2019-08-27 06:53:49","0","","","",""
"58249","2019-08-27 07:19:14","1","","","",""
"58250","2019-08-27 07:25:04","1","","","",""
"58251","2019-08-27 08:01:55","0","40","<machine-learning><deep-learning><image-recognition>","","0"
"58252","2019-08-27 08:10:15","0","10","<machine-learning><machine-learning-model><ranking><search>","","0"
"58253","2019-08-27 08:20:38","3","326","<deep-learning><feature-selection><explainable-ai>","1","1"
"58255","2019-08-27 08:54:44","1","","","",""
"58258","2019-08-27 09:42:04","1","174","<python><scikit-learn><feature-selection>","","0"
"58259","2019-08-27 09:42:45","0","","","",""
"58260","2019-08-27 10:53:33","0","10","<neural-network><tensorflow>","","0"
"58261","2019-08-27 11:00:37","0","60","<linear-regression><feature-engineering>","","0"
"58262","2019-08-27 11:06:42","1","","","",""
"58263","2019-08-27 11:23:19","1","43","<scikit-learn><pca><dimensionality-reduction><features>","","2"
"58264","2019-08-27 11:30:31","1","","","",""
"58265","2019-08-27 12:22:48","1","26","<scikit-learn><feature-selection><lasso>","","0"
"58266","2019-08-27 13:04:12","0","27","<keras><cnn><object-detection>","","0"
"58267","2019-08-27 13:22:53","1","","","",""
"58269","2019-08-27 13:55:08","0","45","<machine-learning><boosting>","","1"
"58270","2019-08-27 14:13:04","1","115","<machine-learning><supervised-learning><variance><bias>","","2"
"58271","2019-08-27 14:28:12","2","","","",""
"58272","2019-08-27 14:35:33","1","","","",""
"58274","2019-08-27 15:15:24","0","","","",""
"58276","2019-08-27 15:52:34","0","","","",""
"58277","2019-08-27 15:54:09","0","58","<time-series><predictive-modeling><cnn><anomaly-detection><missing-data>","","3"
"58278","2019-08-27 16:02:02","0","37","<machine-learning><reinforcement-learning>","","0"
"58280","2019-08-27 18:01:20","2","","","",""
"58283","2019-08-27 18:24:46","0","40","<python><numpy>","","0"
"58284","2019-08-27 19:01:08","0","16","<machine-learning><classification><loss-function>","","0"
"58288","2019-08-27 20:07:02","0","59","<machine-learning>","","0"
"58291","2019-08-27 22:25:52","1","15","<prediction><nltk>","","1"
"58292","2019-08-27 22:49:21","1","","","",""
"58294","2019-08-27 23:30:03","0","46","<alex-net>","","1"
"58295","2019-08-28 00:52:33","3","118","<machine-learning><classification><variance>","","1"
"58296","2019-08-28 02:19:00","1","71","<machine-learning><recommender-system>","","2"
"58297","2019-08-28 03:16:39","0","","","",""
"58298","2019-08-28 03:35:47","1","22","<machine-learning><keras>","0","1"
"58299","2019-08-28 04:05:01","2","","","",""
"58300","2019-08-28 04:50:05","5","","","",""
"58301","2019-08-28 06:17:23","2","67","<machine-learning><python><visualization><machine-learning-model><correlation>","2","1"
"58302","2019-08-28 06:36:11","0","55","<machine-learning><python><scikit-learn><naive-bayes-classifier>","","1"
"58303","2019-08-28 07:11:51","3","","","",""
"58304","2019-08-28 07:25:57","0","44","<decision-trees><machine-learning-model><data-science-model>","","1"
"58306","2019-08-28 07:51:47","0","","","",""
"58307","2019-08-28 08:18:44","0","29","<lstm><rnn><pytorch><sequence>","","0"
"58310","2019-08-28 09:01:13","2","","","",""
"58312","2019-08-28 09:44:00","1","44","<neural-network><pytorch>","1","0"
"58313","2019-08-28 10:19:24","0","","","",""
"58315","2019-08-28 10:42:16","1","22","<neural-network><deep-learning><recurrent-neural-net>","","0"
"58316","2019-08-28 11:10:39","1","","","",""
"54685","2019-06-28 12:41:15","0","16","<machine-learning><python><neural-network><word2vec>","1","0"
"54686","2019-06-28 13:16:12","0","2539","<python><time-series>","","2"
"54687","2019-06-28 13:22:46","0","13","<python><svm><prediction><probability><sequence>","","0"
"54688","2019-06-28 13:23:38","0","15","<deep-learning><gan><theano><caffe>","","0"
"54689","2019-06-28 13:28:42","0","24","<machine-learning><python><scikit-learn><data-science-model>","","3"
"54690","2019-06-28 13:39:01","1","65","<unbalanced-classes><smote><imbalanced-learn><smotenc>","1","0"
"54691","2019-06-28 13:53:16","0","","","",""
"54692","2019-06-28 14:00:01","0","40","<machine-learning><python><scikit-learn><gensim>","","0"
"54693","2019-06-28 14:05:19","0","","","",""
"54694","2019-06-28 14:06:40","0","32","<keras><dataset>","0","1"
"54695","2019-06-28 14:19:10","0","","","",""
"54696","2019-06-28 14:29:54","1","","","",""
"54697","2019-06-28 14:39:21","1","","","",""
"54698","2019-06-28 14:53:22","1","22","<scikit-learn>","","1"
"54699","2019-06-28 15:20:10","0","19","<machine-learning><data><visualization><sql><powerbi>","","0"
"54700","2019-06-28 15:29:44","3","","","",""
"54701","2019-06-28 15:41:59","1","22","<math><mathematics>","1","1"
"54702","2019-06-28 15:44:13","1","33","<machine-learning><python><classification><regression><machine-learning-model>","","2"
"54703","2019-06-28 16:08:00","0","","","",""
"54704","2019-06-28 16:11:41","0","","","",""
"54705","2019-06-28 16:11:56","0","13","<text-mining><matlab><missing-data>","1","0"
"54706","2019-06-28 16:12:19","0","","","",""
"54707","2019-06-28 16:51:31","2","94","<machine-learning><nlp>","","2"
"54708","2019-06-28 17:01:25","1","49","<reinforcement-learning>","","1"
"54709","2019-06-28 17:05:47","0","","","",""
"54710","2019-06-28 18:06:55","0","","","",""
"54711","2019-06-28 18:13:11","1","18","<python><nlp>","","0"
"54712","2019-06-28 18:19:38","0","","","",""
"54713","2019-06-28 18:23:23","0","","","",""
"54714","2019-06-28 18:32:32","1","","","",""
"54715","2019-06-28 19:06:59","1","","","",""
"54716","2019-06-28 19:26:35","0","","","",""
"54718","2019-06-28 19:55:35","0","","","",""
"54719","2019-06-28 20:33:51","0","50","<aws><sagemaker>","","0"
"54720","2019-06-28 20:46:28","0","","","",""
"54721","2019-06-28 20:59:53","0","23","<reinforcement-learning><markov-process>","","1"
"54723","2019-06-28 22:20:32","1","38","<machine-learning><nlp><text-mining>","","1"
"54725","2019-06-28 22:49:02","0","","","",""
"54726","2019-06-28 23:19:53","2","31","<machine-learning><deep-learning><time-series><algorithms><supervised-learning>","1","0"
"54727","2019-06-29 00:08:45","0","22","<cnn><feature-map>","","1"
"54728","2019-06-29 00:58:28","0","","","",""
"54729","2019-06-29 03:27:04","1","","","",""
"54730","2019-06-29 04:22:52","1","","","",""
"54731","2019-06-29 04:40:54","1","63","<neural-network>","","1"
"54732","2019-06-29 04:48:34","0","","","",""
"54734","2019-06-29 08:23:00","0","","","",""
"54735","2019-06-29 09:36:08","0","45","<neural-network><keras><gan><object-detection><generative-models>","","1"
"54736","2019-06-29 10:19:13","0","","","",""
"54737","2019-06-29 10:42:19","0","20","<machine-learning><clustering><unsupervised-learning><autoencoder><dimensionality-reduction>","","0"
"54738","2019-06-29 11:15:57","1","66","<machine-learning><neural-network><backpropagation>","1","0"
"54739","2019-06-29 11:16:07","4","54","<python><similar-documents><data-wrangling>","","1"
"54740","2019-06-29 11:39:31","0","20","<python><alex-net>","","0"
"54742","2019-06-29 12:50:41","1","152","<python><keras><scikit-learn><cross-validation><hyperparameter-tuning>","0","0"
"54743","2019-06-29 12:52:43","0","14","<python><keras><gan><object-detection><generative-models>","","0"
"54745","2019-06-29 16:04:29","0","","","",""
"54746","2019-06-29 16:14:51","0","","","",""
"54747","2019-06-29 17:43:52","0","1412","<dataset><pandas><data-cleaning><dataframe>","1","1"
"54748","2019-06-29 18:28:34","2","107","<nlp><xgboost><prediction><performance>","1","1"
"54749","2019-06-29 18:42:25","1","15","<nlp>","","0"
"54750","2019-06-29 20:21:47","0","199","<machine-learning><python><scikit-learn><pandas><numpy>","","2"
"54751","2019-06-29 20:28:29","3","454","<python><regression><random-forest><logistic-regression>","2","3"
"54753","2019-06-29 20:58:05","-1","","","",""
"54754","2019-06-29 21:17:38","1","58","<python>","","1"
"54755","2019-06-29 21:47:12","1","","","",""
"54756","2019-06-29 21:54:35","0","222","<python><statistics><geospatial>","","1"
"54757","2019-06-29 22:39:25","0","","","",""
"54758","2019-06-29 23:01:44","1","","","",""
"54759","2019-06-29 23:08:34","1","231","<python><clustering><text-mining><dbscan>","","1"
"54760","2019-06-29 23:15:13","1","","","",""
"54761","2019-06-30 00:11:29","0","","","",""
"54762","2019-06-30 00:42:34","1","","","",""
"54763","2019-06-30 01:55:32","1","45","<machine-learning><machine-learning-model><feature-construction>","1","2"
"54764","2019-06-30 02:44:25","0","95","<nlp><training><pytorch><transformer>","","1"
"62939","2019-11-10 00:01:31","1","","","",""
"62940","2019-11-10 01:58:13","0","20","<regression><error-handling>","","0"
"62941","2019-11-10 02:06:34","2","72","<classification><loss-function>","","2"
"62942","2019-11-10 02:56:54","3","","","",""
"62944","2019-11-10 06:14:45","0","","","",""
"62945","2019-11-10 08:13:33","1","113","<machine-learning><prediction><graphs>","","1"
"62946","2019-11-10 09:10:15","0","","","",""
"62947","2019-11-10 09:40:16","1","","","",""
"62948","2019-11-10 10:05:22","0","","","",""
"62949","2019-11-10 11:50:39","0","50","<machine-learning><r>","","1"
"62950","2019-11-10 11:53:42","1","","","",""
"62951","2019-11-10 11:54:30","0","59","<cnn><batch-normalization><inceptionresnetv2>","","0"
"62952","2019-11-10 12:17:22","1","","","",""
"62953","2019-11-10 12:28:30","0","16","<python><pandas><geospatial>","","1"
"62954","2019-11-10 12:47:50","1","","","",""
"62956","2019-11-10 15:56:39","3","","","",""
"62957","2019-11-10 16:09:45","1","","","",""
"62958","2019-11-10 17:12:30","0","27","<statistics><distribution>","","0"
"62959","2019-11-10 17:17:19","0","18","<machine-learning><lda>","","0"
"62960","2019-11-10 17:43:12","2","41","<sequence><markov-hidden-model>","","1"
"62961","2019-11-10 17:49:26","0","14","<lstm><sequence><markov-hidden-model>","","0"
"62962","2019-11-10 18:54:14","1","36","<regression><linear-regression>","","1"
"62964","2019-11-10 19:43:54","1","","","",""
"62965","2019-11-10 20:24:31","0","38","<python><visualization>","","0"
"62966","2019-11-10 20:35:38","0","","","",""
"62967","2019-11-10 20:42:33","0","","","",""
"62968","2019-11-10 23:13:11","0","23","<machine-learning><classification><statistics><machine-learning-model>","","1"
"62969","2019-11-10 23:59:57","0","","","",""
"62970","2019-11-11 00:06:16","1","32","<distribution><mcmc>","","0"
"62971","2019-11-11 00:06:57","0","","","",""
"62972","2019-11-11 00:09:58","2","","","",""
"62973","2019-11-11 00:41:28","1","41","<time-series><data-analysis>","1","0"
"62974","2019-11-11 01:02:31","0","","","",""
"62975","2019-11-11 02:02:29","0","","","",""
"62977","2019-11-11 04:18:38","2","56","<python><time-series><pandas><data-cleaning><excel>","1","2"
"62978","2019-11-11 04:41:30","2","","","",""
"62979","2019-11-11 05:14:20","0","","","",""
"62980","2019-11-11 05:51:10","3","","","",""
"62981","2019-11-11 06:49:29","1","","","",""
"62982","2019-11-11 07:28:25","1","28","<machine-learning><python><optimization>","","2"
"62983","2019-11-11 07:42:04","1","","","",""
"62984","2019-11-11 09:01:50","0","","","",""
"62985","2019-11-11 09:27:49","1","","","",""
"62987","2019-11-11 09:36:40","0","15","<loss-function><categorical-data><metric>","","0"
"62988","2019-11-11 09:41:56","0","","","",""
"62989","2019-11-11 09:44:12","1","25","<machine-learning><classification><predictive-modeling><classifier>","","1"
"62990","2019-11-11 10:26:50","1","20","<dataset><preprocessing>","","0"
"62991","2019-11-11 11:01:16","0","21","<regression><statistics>","","1"
"62992","2019-11-11 11:05:52","1","33","<machine-learning><scikit-learn><gaussian-process>","","0"
"62993","2019-11-11 11:18:40","0","127","<neural-network><nlp><encoding><bert><softmax>","","0"
"62994","2019-11-11 12:10:06","1","","","",""
"62995","2019-11-11 12:10:34","0","","","",""
"62996","2019-11-11 12:33:41","0","31","<keras><regression>","","0"
"62998","2019-11-11 13:09:40","0","","","",""
"62999","2019-11-11 13:22:44","0","","","",""
"63002","2019-11-11 13:31:44","0","","","",""
"63003","2019-11-11 14:03:09","0","","","",""
"63004","2019-11-11 14:11:49","0","75","<machine-learning><statistics><data-science-model><mathematics>","","2"
"63006","2019-11-11 14:24:37","0","43","<neural-network><deep-learning><reinforcement-learning><training><actor-critic>","","0"
"63008","2019-11-11 15:02:29","2","","","",""
"63009","2019-11-11 15:21:58","1","606","<python><pandas><dataframe>","","2"
"63010","2019-11-11 15:39:51","1","","","",""
"63011","2019-11-11 15:59:02","0","","","",""
"63012","2019-11-11 16:07:38","1","210","<machine-learning><python><deep-learning><keras><multiclass-classification>","1","1"
"63013","2019-11-11 16:09:31","0","","","",""
"63014","2019-11-11 16:49:16","0","","","",""
"63016","2019-11-11 17:18:54","0","","","",""
"63017","2019-11-11 17:22:13","0","226","<python><deep-learning><keras><tensorflow><yolo>","","0"
"63018","2019-11-11 19:02:36","0","","","",""
"63019","2019-11-11 20:02:28","0","30","<deep-learning><classification><computer-vision>","1","1"
"63020","2019-11-11 20:03:17","0","","","",""
"63021","2019-11-11 20:27:36","0","24","<lstm><rnn><markov-hidden-model>","","1"
"63022","2019-11-11 21:24:24","0","","","",""
"63023","2019-11-11 22:06:44","0","76","<orange>","","1"
"63024","2019-11-11 22:45:16","0","76","<scikit-learn><random-forest>","","1"
"63025","2019-11-12 00:10:06","0","","","",""
"63026","2019-11-12 00:17:06","1","8","<statistics><probability><markov-hidden-model>","","0"
"63027","2019-11-12 00:33:46","2","","","",""
"50957","2019-04-26 06:04:58","0","37","<neural-network><tensorflow><training>","","1"
"50958","2019-04-26 06:12:35","1","22","<machine-learning><neural-network><deep-learning><cnn><image-classification>","","1"
"50959","2019-04-26 06:31:30","1","22","<clustering>","","0"
"50960","2019-04-26 06:36:10","1","","","",""
"50961","2019-04-26 06:52:10","0","","","",""
"50962","2019-04-26 07:15:11","1","","","",""
"50964","2019-04-26 08:14:53","2","","","",""
"50965","2019-04-26 08:15:59","0","153","<python><keras><tensorflow><structured-data>","","0"
"50966","2019-04-26 08:27:46","0","80","<lstm>","","1"
"50967","2019-04-26 08:46:11","2","166","<cross-validation><overfitting>","","1"
"50968","2019-04-26 09:20:36","3","454","<machine-learning><python>","","3"
"50970","2019-04-26 09:41:04","2","","","",""
"50971","2019-04-26 10:05:34","0","26","<statistics>","","2"
"50972","2019-04-26 10:25:53","0","","","",""
"50973","2019-04-26 10:27:37","3","","","",""
"50974","2019-04-26 10:55:41","3","","","",""
"50975","2019-04-26 11:07:22","2","","","",""
"50977","2019-04-26 11:44:51","4","","","",""
"50979","2019-04-26 12:43:20","0","","","",""
"50980","2019-04-26 13:03:55","0","22","<visualization><probability>","","0"
"50981","2019-04-26 13:53:54","1","","","",""
"50982","2019-04-26 13:58:13","1","46","<machine-learning><machine-learning-model><anomaly-detection><binary><anomaly>","1","1"
"50983","2019-04-26 13:59:42","0","","","",""
"50984","2019-04-26 14:01:26","5","","","",""
"50985","2019-04-26 14:04:32","1","340","<python><keras><tensorflow>","","1"
"50986","2019-04-26 14:07:28","0","","","",""
"50987","2019-04-26 14:17:08","0","","","",""
"50988","2019-04-26 14:23:59","3","40","<machine-learning><dataset><data><random-forest><training>","","1"
"50989","2019-04-26 14:51:47","3","","","",""
"50990","2019-04-26 14:54:48","3","","","",""
"50991","2019-04-26 15:32:20","0","26","<python><keras><autoencoder><beginner>","","0"
"50992","2019-04-26 16:14:47","3","51","<clustering>","","2"
"50993","2019-04-26 16:16:16","2","","","",""
"50994","2019-04-26 16:27:33","0","","","",""
"50995","2019-04-26 16:42:09","3","410","<machine-learning><regression>","","2"
"50996","2019-04-26 16:58:00","0","","","",""
"50997","2019-04-26 17:45:32","4","39","<neural-network>","","1"
"50998","2019-04-26 17:50:12","6","295","<neural-network><deep-learning><keras><unbalanced-classes><class-imbalance>","2","1"
"50999","2019-04-26 17:56:51","3","","","",""
"51000","2019-04-26 18:15:59","1","","","",""
"51001","2019-04-26 18:40:54","1","","","",""
"51002","2019-04-26 18:58:58","0","23","<neural-network>","","0"
"51003","2019-04-26 19:38:37","5","","","",""
"51004","2019-04-26 21:06:45","1","","","",""
"51005","2019-04-26 21:46:15","0","","","",""
"51007","2019-04-27 03:05:01","1","81","<python><nlp><nltk>","","2"
"51008","2019-04-27 03:28:41","0","","","",""
"51009","2019-04-27 03:29:14","1","31","<neural-network><deep-learning><normalization><feature-scaling><batch-normalization>","","0"
"51010","2019-04-27 03:56:39","0","66","<machine-learning><convnet><pytorch><gan>","","0"
"51011","2019-04-27 04:21:52","0","","","",""
"51012","2019-04-27 08:01:57","1","42","<regression><unbalanced-classes>","","1"
"51013","2019-04-27 08:41:55","4","","","",""
"51014","2019-04-27 08:45:15","0","59","<neural-network><deep-learning><linear-regression><activation-function>","","1"
"51015","2019-04-27 10:01:57","1","29","<regression><linear-regression><kaggle>","","1"
"51017","2019-04-27 11:08:47","0","","","",""
"51019","2019-04-27 12:50:43","0","","","",""
"51020","2019-04-27 13:15:57","2","377","<python><recommender-system><numpy><cosine-distance>","","0"
"51021","2019-04-27 13:49:59","0","","","",""
"51023","2019-04-27 14:42:17","0","","","",""
"51024","2019-04-27 14:46:04","2","95","<python><predictive-modeling><numpy>","","1"
"51025","2019-04-27 14:54:13","1","","","",""
"51026","2019-04-27 14:56:08","1","","","",""
"51027","2019-04-27 15:00:15","4","111","<machine-learning><python><data>","","2"
"51028","2019-04-27 15:13:39","1","","","",""
"51029","2019-04-27 15:14:15","0","","","",""
"51030","2019-04-27 16:02:52","1","","","",""
"51031","2019-04-27 17:17:08","1","","","",""
"51032","2019-04-27 17:26:56","5","269","<performance><hardware>","","1"
"51033","2019-04-27 17:50:47","3","209","<machine-learning><python><prediction>","1","1"
"51034","2019-04-27 18:40:02","0","42","<deep-learning><nlp><lstm><rnn>","","0"
"51035","2019-04-27 19:36:02","2","","","",""
"51036","2019-04-27 20:04:50","1","251","<python><dataset><normalization>","","2"
"51037","2019-04-27 20:31:36","0","","","",""
"51038","2019-04-27 20:39:59","0","94","<python><dataset><matplotlib>","","1"
"51039","2019-04-27 21:23:17","1","55","<decision-trees>","1","1"
"66388","2020-01-13 08:57:46","0","108","<python><scikit-learn><multilabel-classification>","","2"
"66389","2020-01-13 09:10:30","2","49","<machine-learning><python><regression><cross-validation><grid-search>","","1"
"66390","2020-01-13 09:46:29","1","14","<data><structural-equation-modelling><exploratory-factor-analysis>","","0"
"66391","2020-01-13 09:55:46","4","78","<machine-learning><deep-learning><ocr>","3","1"
"66392","2020-01-13 10:05:08","1","","","",""
"66393","2020-01-13 10:06:51","1","47","<machine-learning><training><automl>","","1"
"66394","2020-01-13 10:07:32","1","146","<nlp><pytorch><bert><openai-gpt>","","1"
"66395","2020-01-13 10:21:19","0","","","",""
"66396","2020-01-13 10:24:01","0","","","",""
"66397","2020-01-13 10:39:47","1","","","",""
"66398","2020-01-13 10:40:18","2","27","<nlp><text-mining><chatbot><question-answering>","","2"
"66399","2020-01-13 10:45:20","2","","","",""
"66400","2020-01-13 11:19:35","0","","","",""
"66401","2020-01-13 11:22:30","1","61","<machine-learning><keras><tensorflow><computer-vision>","","0"
"66402","2020-01-13 12:09:32","1","","","",""
"66403","2020-01-13 12:10:53","1","37","<predictive-modeling>","","2"
"66404","2020-01-13 12:14:53","0","","","",""
"66405","2020-01-13 13:14:03","1","52","<r><forecasting>","","1"
"66407","2020-01-13 14:03:05","2","","","",""
"66408","2020-01-13 14:22:27","2","","","",""
"66409","2020-01-13 14:35:10","2","","","",""
"66410","2020-01-13 14:41:58","1","86","<machine-learning><neural-network><cnn><loss-function>","","0"
"66411","2020-01-13 15:00:55","0","","","",""
"66412","2020-01-13 15:08:08","2","36","<neural-network><deep-learning><keras><embeddings>","","1"
"66413","2020-01-13 15:27:24","1","","","",""
"66414","2020-01-13 15:39:53","3","29","<classification><sampling>","1","0"
"66415","2020-01-13 16:01:38","1","","","",""
"66416","2020-01-13 16:07:07","2","167","<neural-network><gradient-descent><backpropagation>","","2"
"66417","2020-01-13 16:12:37","1","","","",""
"66418","2020-01-13 16:17:29","1","","","",""
