Id,CreationDate,Score,ViewCount,Tags,FavoriteCount,AnswerCount
"39266","2018-10-06 09:00:54","2","586","<machine-learning><neural-network><deep-learning><cnn><image-classification>","1","1"
"39267","2018-10-06 10:49:01","1","918","<keras><tensorflow>","","1"
"39268","2018-10-06 11:01:04","2","","","",""
"39269","2018-10-06 11:03:17","1","140","<machine-learning>","","2"
"39270","2018-10-06 11:49:45","0","","","",""
"39271","2018-10-06 12:20:23","0","","","",""
"39272","2018-10-06 12:50:13","2","126","<supervised-learning><preprocessing><data-leakage>","","2"
"39273","2018-10-06 13:21:59","2","","","",""
"39275","2018-10-06 14:30:20","1","","","",""
"39277","2018-10-06 16:01:06","0","","","",""
"39279","2018-09-27 09:16:33","1","625","<reinforcement-learning><dqn>","","0"
"39280","2018-10-06 18:09:42","3","175","<python><nlp><text-mining><feature-extraction>","","0"
"39281","2018-10-06 18:21:31","1","","","",""
"8794","2015-11-11 06:34:17","0","279","<neural-network><deep-learning>","1","1"
"8795","2015-11-11 07:10:12","0","","","",""
"8796","2015-11-11 07:32:15","4","","","",""
"8798","2015-11-11 12:20:43","0","","","",""
"8799","2015-11-11 14:27:51","4","1799","<k-means>","4","3"
"8800","2015-11-11 15:06:18","0","","","",""
"8801","2015-11-11 15:16:22","1","","","",""
"8802","2015-11-11 15:37:59","6","79","<machine-learning><multitask-learning><backpropagation><theano>","1","2"
"8804","2015-11-11 18:31:14","1","1088","<python><clustering>","1","0"
"8805","2015-11-11 19:37:13","0","","","",""
"8806","2015-11-11 19:52:07","0","922","<statistics><correlation>","","2"
"8807","2015-11-11 20:09:31","2","","","",""
"8808","2015-11-11 22:08:33","0","","","",""
"8809","2015-11-12 00:11:39","2","106","<neural-network>","","1"
"8810","2015-11-12 02:24:41","1","","","",""
"8811","2015-11-12 07:16:06","1","281","<data-mining><classification><text-mining><svm>","","1"
"8812","2015-11-12 07:18:48","14","","","",""
"8813","2015-11-12 09:44:13","3","365","<regression><correlation>","2","4"
"8814","2015-11-12 13:10:01","1","","","",""
"8815","2015-11-12 13:17:55","3","","","",""
"8816","2015-11-12 14:09:13","1","","","",""
"8817","2015-11-12 14:38:57","4","","","",""
"8818","2015-11-12 15:41:30","3","84","<knowledge-base>","","1"
"8819","2015-11-12 15:56:47","1","","","",""
"8820","2015-11-12 16:09:57","11","12305","<classification><random-forest><decision-trees><unbalanced-classes>","4","3"
"8821","2015-11-12 16:21:22","9","","","",""
"8824","2015-11-12 19:01:19","3","","","",""
"8825","2015-11-13 04:36:59","4","85","<machine-learning><data-mining><python><recommender-system>","1","3"
"8826","2015-11-13 05:26:22","1","","","",""
"8827","2015-11-13 07:17:47","0","","","",""
"8829","2015-11-13 09:29:35","1","280","<r><text-mining>","1","1"
"8830","2015-11-13 10:00:41","2","","","",""
"8833","2015-11-13 13:40:09","1","","","",""
"8834","2015-11-13 17:10:42","2","73","<machine-learning>","","0"
"8835","2015-11-13 17:57:42","0","","","",""
"8836","2015-11-13 18:49:00","0","","","",""
"8837","2015-11-13 19:16:49","1","337","<nlp><text-mining>","","1"
"8838","2015-11-13 21:41:18","1","2393","<sas>","","2"
"8839","2015-11-13 23:03:59","2","","","",""
"8840","2015-11-14 05:51:38","2","709","<scikit-learn>","1","1"
"8841","2015-11-14 05:58:56","4","1561","<machine-learning><classification><r><unbalanced-classes>","1","4"
"8842","2015-11-14 06:22:14","1","","","",""
"8846","2015-11-14 19:49:28","1","69","<data-mining><reference-request><fuzzy-logic>","","0"
"8847","2015-11-15 00:45:03","18","38632","<python><feature-extraction><image-recognition>","8","3"
"8848","2015-11-15 06:53:23","8","","","",""
"8849","2015-11-15 07:34:27","11","","","",""
"8850","2015-11-15 15:06:41","5","1115","<machine-learning><python><neural-network><distributed>","1","2"
"8851","2015-11-15 20:27:56","3","","","",""
"8852","2015-11-15 21:02:55","1","","","",""
"8853","2015-11-16 01:53:50","5","44","<machine-learning><statistics><dimensionality-reduction>","","1"
"8855","2015-11-16 08:15:55","3","114","<machine-learning><neural-network><convnet>","","1"
"39366","2018-10-08 15:28:35","1","","","",""
"39368","2018-10-08 15:58:35","0","","","",""
"39370","2018-10-08 16:22:40","1","","","",""
"39371","2018-10-08 16:27:38","0","","","",""
"39372","2018-10-08 16:38:08","2","","","",""
"39375","2018-10-08 18:26:57","2","","","",""
"39376","2018-10-08 18:34:39","2","581","<machine-learning><python><sentiment-analysis><nltk>","1","3"
"39377","2018-10-08 19:02:46","2","28","<neural-network><classification><keras><nlp><feature-selection>","","1"
"39378","2018-10-08 19:21:20","1","","","",""
"39379","2018-10-08 19:32:46","2","","","",""
"39380","2018-10-08 19:54:44","0","35","<data>","","2"
"8492","2015-10-19 02:35:49","2","187","<classification><dataset><neural-network><svm>","1","2"
"8493","2015-10-19 03:52:45","0","","","",""
"8495","2015-10-19 04:07:31","0","","","",""
"8496","2015-10-19 04:07:31","0","","","",""
"8497","2015-10-19 05:08:06","2","109","<data-mining><time-series>","1","0"
"8498","2015-10-19 06:20:27","1","654","<machine-learning><neural-network><algorithms><optimization>","","0"
"8499","2015-10-19 09:16:13","3","","","",""
"8500","2015-10-19 10:14:50","0","85","<dataset><neural-network><sampling>","1","1"
"8501","2015-10-19 11:10:08","1","72","<machine-learning><text-mining>","","1"
"8502","2015-10-19 11:13:06","1","934","<machine-learning><classification>","","3"
"8504","2015-10-19 11:31:55","2","628","<decision-trees><ensemble-modeling>","1","1"
"8506","2015-10-19 12:19:46","1","","","",""
"8508","2015-10-19 14:05:49","2","","","",""
"8509","2015-10-19 15:22:32","5","","","",""
"8510","2015-10-19 16:35:09","4","","","",""
"8511","2015-10-19 16:38:00","5","194","<machine-learning>","2","2"
"8512","2015-10-19 17:02:02","0","","","",""
"8513","2015-10-19 18:05:57","1","635","<regression><svm><.net>","1","1"
"8515","2015-10-19 22:42:14","2","","","",""
"8517","2015-10-20 03:47:05","3","","","",""
"8519","2015-10-20 09:24:56","1","2668","<machine-learning><r><information-retrieval><named-entity-recognition>","","4"
"8520","2015-10-20 10:56:55","2","","","",""
"8521","2015-10-20 11:09:47","1","1861","<python><svm><scikit-learn>","2","3"
"8522","2015-10-20 12:04:44","0","","","",""
"8523","2015-10-20 13:04:23","1","","","",""
"8524","2015-10-20 13:59:07","0","","","",""
"8525","2015-10-20 14:26:45","0","","","",""
"8526","2015-10-20 15:14:12","10","","","",""
"8527","2015-10-20 16:26:08","3","","","",""
"8528","2015-10-20 17:11:20","2","1144","<consumerweb>","1","1"
"8529","2015-10-20 17:28:51","0","","","",""
"8530","2015-10-20 17:39:03","0","","","",""
"8531","2015-10-20 20:55:19","1","","","",""
"8532","2015-10-20 21:34:08","1","","","",""
"8534","2015-10-20 23:27:03","0","","","",""
"8536","2015-10-21 01:08:06","1","","","",""
"8537","2015-10-21 01:29:59","1","","","",""
"8538","2015-10-21 01:46:30","0","","","",""
"8539","2015-10-21 11:18:43","4","968","<machine-learning><classification><survival-analysis>","1","1"
"8540","2015-10-21 11:57:51","2","479","<classification><python><svm><scikit-learn><multilabel-classification>","","1"
"8541","2015-10-21 12:26:12","0","","","",""
"8542","2015-10-21 12:30:53","4","6165","<machine-learning><classification><text-mining><multiclass-classification>","1","3"
"8543","2015-10-21 13:29:57","5","","","",""
"8544","2015-10-21 14:13:34","1","","","",""
"8545","2015-10-21 15:00:24","21","","","",""
"8546","2015-10-21 15:48:01","2","2372","<r><performance>","2","2"
"8547","2015-10-21 16:15:33","0","","","",""
"8549","2015-10-21 18:17:22","7","30287","<apache-spark><pyspark><ipython><anaconda>","5","3"
"8550","2015-10-21 18:49:41","2","","","",""
"8551","2015-10-21 19:52:39","0","131","<clustering><matlab><computer-vision>","","1"
"8552","2015-10-21 20:40:31","2","138","<machine-learning><python><image-classification>","","2"
"8554","2015-10-22 04:50:25","3","","","",""
"8556","2015-10-22 06:55:40","1","","","",""
"8557","2015-10-22 10:11:39","3","81","<machine-learning><recommender-system>","2","1"
"8558","2015-10-22 10:32:16","2","","","",""
"8560","2015-10-22 12:54:38","0","2360","<classification><time-series><markov-process>","3","2"
"8561","2015-10-22 14:48:58","3","360","<machine-learning><rnn>","","0"
"8563","2015-10-22 18:21:41","2","","","",""
"8564","2015-10-22 18:30:05","0","","","",""
"8565","2015-10-22 21:42:58","1","","","",""
"8566","2015-10-22 21:49:56","4","","","",""
"8568","2015-10-22 22:32:24","3","198","<machine-learning><classification><svm>","","1"
"8569","2015-10-22 22:48:13","2","","","",""
"8570","2015-10-23 06:43:34","0","","","",""
"8571","2015-10-23 07:41:01","5","","","",""
"8573","2015-10-23 15:32:52","0","","","",""
"8574","2015-10-23 15:32:52","0","","","",""
"8575","2015-10-23 17:08:58","1","","","",""
"8576","2015-10-23 17:10:12","6","","","",""
"8577","2015-10-23 17:27:00","1","401","<feature-extraction><named-entity-recognition>","","1"
"8578","2015-10-23 17:30:01","1","","","",""
"8580","2015-10-24 08:21:31","1","","","",""
"8581","2015-10-24 09:30:55","2","","","",""
"8582","2015-10-24 09:54:27","1","","","",""
"8583","2015-10-24 13:24:09","3","540","<machine-learning><neural-network><feature-selection><visualization><preprocessing>","1","1"
"8584","2015-10-24 15:47:05","1","","","",""
"8586","2015-10-24 20:19:43","3","177","<data-mining><categorical-data><linear-regression><numerical>","1","1"
"34214","2018-07-09 18:54:22","0","782","<machine-learning><python><neural-network>","1","1"
"34216","2018-07-09 22:54:46","0","","","",""
"34218","2018-07-09 23:04:19","0","246","<classification><matlab><accuracy>","","1"
"34219","2018-07-10 00:06:09","1","","","",""
"34220","2018-07-10 00:22:39","1","","","",""
"34221","2018-07-10 00:25:13","0","","","",""
"34222","2018-07-10 03:02:43","2","12","<graphical-model><energy>","1","0"
"34223","2018-07-10 05:09:19","2","","","",""
"34224","2018-07-10 05:17:09","0","","","",""
"34225","2018-07-10 05:50:27","1","","","",""
"34226","2018-07-10 06:12:17","0","226","<machine-learning><python><pandas><sql>","","1"
"34227","2018-07-10 06:25:15","1","","","",""
"34228","2018-07-10 06:44:59","1","76","<predictive-modeling><time-series><pandas><machine-learning-model>","2","1"
"8613","2015-10-26 16:35:02","2","","","",""
"8614","2015-10-27 02:48:34","1","","","",""
"8616","2015-10-27 09:55:31","7","329","<neural-network><nlp><statistics><rnn><ngrams>","","0"
"8617","2015-10-27 13:53:26","1","","","",""
"8619","2015-10-27 15:15:57","1","","","",""
"8622","2015-10-27 17:16:08","3","1672","<data><tools>","4","2"
"8623","2015-10-27 20:02:55","1","109","<classification>","","2"
"8624","2015-10-28 00:42:02","1","","","",""
"8625","2015-10-28 02:21:19","9","25057","<python><regression><library><software-recommendation>","6","2"
"8626","2015-10-28 07:24:42","4","","","",""
"8628","2015-10-28 07:47:26","4","","","",""
"8632","2015-10-28 13:58:41","8","","","",""
"25166","2017-11-28 09:21:40","0","167","<machine-learning><classification><time-series><feature-selection><feature-extraction>","","1"
"25168","2017-11-28 10:34:57","1","","","",""
"25173","2017-11-28 12:27:51","5","529","<feature-selection><unsupervised-learning><anomaly-detection><autoencoder>","3","1"
"25174","2017-11-28 12:34:29","1","631","<python><r><multiclass-classification>","","2"
"25175","2017-11-28 13:19:03","1","","","",""
"25176","2017-11-28 14:39:56","1","77","<neural-network><deep-learning><nlp>","1","2"
"25178","2017-11-28 15:07:21","2","","","",""
"25179","2017-11-28 15:35:53","1","","","",""
"25180","2017-11-28 15:46:13","1","3065","<scikit-learn><text-mining><random-forest><cross-validation><hyperparameter>","","4"
"25181","2017-11-28 15:53:11","1","","","",""
"25182","2017-11-28 16:03:13","2","","","",""
"25183","2017-11-28 16:47:06","0","","","",""
"25184","2017-11-28 17:01:09","0","245","<python><pandas>","","1"
"25185","2017-11-28 17:29:37","1","60","<neural-network><gradient-descent><backpropagation><learning-rate>","","0"
"25187","2017-11-28 18:11:37","1","","","",""
"25188","2017-11-28 18:21:33","-1","466","<clustering><clusters><weka>","","1"
"25189","2017-11-28 18:36:26","2","","","",""
"25190","2017-11-28 19:32:26","2","141","<neural-network><gradient-descent><backpropagation><convolution><mnist>","","0"
"25191","2017-11-28 19:53:46","0","220","<recommender-system>","","1"
"25192","2017-11-28 20:21:54","1","","","",""
"25195","2017-11-29 00:50:04","1","335","<data-mining><nlp><text-mining>","","2"
"25196","2017-11-29 01:25:26","0","","","",""
"25197","2017-11-29 01:41:22","3","","","",""
"25198","2017-11-29 04:36:23","0","35","<neural-network><deep-learning><training>","","1"
"25199","2017-11-29 05:15:40","2","","","",""
"25200","2017-11-29 05:20:30","1","","","",""
"25201","2017-11-29 07:11:40","0","136","<reinforcement-learning>","","1"
"25202","2017-11-29 07:17:16","3","","","",""
"25204","2017-11-29 08:21:38","1","","","",""
"25206","2017-11-29 09:06:26","1","88","<machine-learning><r><data-mining><logistic-regression>","1","1"
"25207","2017-11-29 09:13:10","1","1133","<pytorch>","","1"
"25208","2017-11-29 09:59:47","0","","","",""
"25209","2017-11-29 10:47:33","7","3903","<reinforcement-learning>","3","2"
"25211","2017-11-29 11:08:37","4","2635","<time-series><prediction><forecast><lstm>","","0"
"25212","2017-11-29 11:21:30","7","","","",""
"25216","2017-11-29 13:36:30","1","314","<time-series><forecasting>","","1"
"25217","2017-11-29 15:10:35","2","127","<neural-network><classification><keras>","1","0"
"25219","2017-11-29 16:43:12","0","454","<machine-learning><classification>","1","1"
"25220","2017-11-29 17:38:05","-1","2964","<python><csv>","","1"
"25221","2017-11-29 18:35:40","2","165","<machine-learning>","3","2"
"25222","2017-11-29 18:40:13","2","37","<time-series>","1","0"
"25223","2017-11-29 18:59:28","1","","","",""
"25224","2017-11-29 19:07:23","0","475","<nlp><gensim>","","2"
"25225","2017-11-29 19:29:12","3","","","",""
"25226","2017-11-29 21:09:03","1","","","",""
"25227","2017-11-29 21:11:39","3","854","<python><neural-network><deep-learning>","3","0"
"25228","2017-11-29 21:42:49","16","","","",""
"25229","2017-11-29 22:05:04","4","","","",""
"25231","2017-11-30 00:04:45","4","8140","<neural-network><deep-learning><cnn>","0","2"
"25232","2017-11-30 01:14:26","0","54","<statistics>","","1"
"25233","2017-11-30 01:58:44","1","","","",""
"25234","2017-11-30 03:54:25","1","","","",""
"25235","2017-11-30 06:05:09","6","3468","<python><scikit-learn><logistic-regression><mini-batch-gradient-descent>","2","1"
"25236","2017-11-30 06:10:51","1","","","",""
"25237","2017-11-30 06:22:06","3","","","",""
"25239","2017-11-30 07:55:37","1","","","",""
"25240","2017-11-30 08:14:10","1","","","",""
"25241","2017-11-30 09:18:10","0","3909","<machine-learning><deep-learning><tensorflow>","","1"
"25242","2017-11-30 10:11:41","0","177","<machine-learning><neural-network><statistics>","1","1"
"25245","2017-11-30 11:23:41","1","269","<python><data-mining><bigdata><outlier>","","0"
"25246","2017-11-30 11:39:53","0","","","",""
"25247","2017-11-30 11:39:53","0","","","",""
"25248","2017-11-30 11:55:49","1","","","",""
"25249","2017-11-30 12:05:17","2","","","",""
"25250","2017-11-30 12:48:56","8","1369","<regression><survival-analysis>","5","2"
"25251","2017-11-30 12:57:01","1","41","<machine-learning>","","0"
"25252","2017-11-30 13:43:50","0","90","<machine-learning><python><pandas><nltk>","","2"
"25253","2017-11-30 14:08:58","1","118","<machine-learning><classification><text>","","1"
"25254","2017-11-30 14:20:38","1","55","<machine-learning><neural-network><regression><statistics>","1","0"
"8769","2015-11-09 23:11:48","4","","","",""
"8770","2015-11-09 23:14:37","1","","","",""
"8771","2015-11-09 23:48:53","2","","","",""
"8772","2015-11-10 00:31:29","-1","47","<algorithms>","","1"
"8773","2015-11-10 01:00:51","18","","","",""
"8774","2015-11-10 04:55:46","0","","","",""
"8775","2015-11-10 08:06:57","2","698","<predictive-modeling><time-series>","","2"
"8776","2015-11-10 11:46:16","2","","","",""
"8777","2015-11-10 12:59:30","2","","","",""
"8778","2015-11-10 13:09:21","0","","","",""
"8779","2015-11-10 13:11:38","1","","","",""
"8784","2015-11-10 17:00:58","1","75","<machine-learning><classification><multiclass-classification><multilabel-classification>","","1"
"8785","2015-11-10 18:16:17","2","7062","<data-mining><classification><decision-trees><preprocessing>","1","1"
"8786","2015-11-10 18:28:17","5","","","",""
"8787","2015-11-10 18:34:19","5","","","",""
"8788","2015-11-10 19:19:26","1","","","",""
"8789","2015-11-10 20:02:19","3","451","<regression>","2","2"
"8790","2015-11-10 20:44:50","2","","","",""
"8791","2015-11-10 20:45:53","2","","","",""
"8792","2015-11-11 01:32:56","4","70","<logistic-regression><multiclass-classification>","","1"
"8793","2015-11-11 01:44:01","1","","","",""
"29409","2018-03-22 09:02:20","1","53","<reinforcement-learning>","","1"
"29410","2018-03-22 10:08:10","1","2992","<classification><scikit-learn>","","1"
"29411","2018-03-22 10:12:13","0","1048","<anomaly-detection>","","1"
"29412","2018-03-22 10:22:44","4","","","",""
"29415","2018-03-22 10:31:28","1","330","<machine-learning><neural-network><keras><overfitting>","2","0"
"29416","2018-03-22 10:51:24","0","","","",""
"29418","2018-03-22 11:40:33","2","719","<keras><embeddings>","1","0"
"29419","2018-03-22 11:41:54","0","","","",""
"29421","2018-03-22 13:18:06","2","","","",""
"29423","2018-03-22 13:55:53","2","","","",""
"29425","2018-03-22 14:12:35","2","","","",""
"29426","2018-03-22 15:01:57","1","","","",""
"29427","2018-03-22 15:25:43","0","822","<neural-network><nlp><lstm><prediction>","1","1"
"29430","2018-03-22 15:55:45","0","204","<machine-learning><data-cleaning><preprocessing>","","2"
"29431","2018-03-22 16:26:13","1","145","<regression><ensemble-modeling>","","1"
"29432","2018-03-22 16:36:02","1","84","<nlp><natural-language-process>","0","1"
"29434","2018-03-22 17:51:29","1","718","<scikit-learn>","1","0"
"29435","2018-03-22 18:17:01","0","34","<machine-learning><neural-network>","","1"
"29436","2018-03-22 18:24:09","1","","","",""
"29437","2018-03-22 18:38:40","2","384","<machine-learning><scikit-learn><predictive-modeling><anomaly-detection><data-science-model>","","2"
"29438","2018-03-22 18:45:41","1","","","",""
"29439","2018-03-22 19:02:56","0","570","<svm><kernel>","","1"
"29440","2018-03-22 19:17:57","2","1804","<machine-learning><probability><metric>","","1"
"29441","2018-03-22 19:51:05","2","","","",""
"29445","2018-03-22 21:33:12","1","","","",""
"29447","2018-03-22 21:50:41","0","2227","<python><metric>","2","1"
"29448","2018-03-22 22:26:02","1","","","",""
"29449","2018-03-22 22:51:57","1","651","<pandas>","","2"
"29451","2018-03-22 23:25:28","1","","","",""
"29452","2018-03-22 23:45:02","0","","","",""
"29453","2018-03-23 00:27:29","0","","","",""
"29454","2018-03-23 00:35:53","1","","","",""
"29456","2018-03-23 02:47:34","1","","","",""
"29458","2018-03-23 04:35:32","1","50","<data-mining><nlp><text-mining><statistics>","","0"
"29460","2018-03-23 06:22:26","0","","","",""
"29461","2018-03-23 07:48:55","0","68","<machine-learning><pca><mnist><variance>","","1"
"29462","2018-03-23 08:24:21","2","89","<machine-learning><classification><clustering><k-means>","","3"
"29464","2018-03-23 08:57:42","4","1041","<time-series><forecasting>","1","2"
"29466","2018-03-23 09:56:35","1","","","",""
"29467","2018-03-23 10:00:11","1","311","<machine-learning><neural-network><convnet><training>","1","1"
"29468","2018-03-23 10:11:49","2","","","",""
"29469","2018-03-23 11:39:45","0","346","<classification><nlp><lda>","","1"
"29470","2018-03-23 11:44:51","0","727","<python><scikit-learn><feature-extraction>","","4"
"29471","2018-03-23 12:38:15","4","633","<machine-learning><neural-network><deep-learning><optimization><generalization>","3","1"
"29472","2018-03-23 12:49:56","5","464","<neural-network><deep-learning><computer-vision><convolution>","3","1"
"29474","2018-03-23 14:04:38","-2","","","",""
"29475","2018-03-23 14:16:38","0","","","",""
"29477","2018-03-23 14:48:33","3","","","",""
"29478","2018-03-23 15:46:20","2","","","",""
"29479","2018-03-23 16:33:34","1","213","<python><keras><lstm>","1","0"
"29480","2018-03-23 18:52:28","10","49465","<machine-learning><neural-network><deep-learning><dataset><colab>","8","5"
"29482","2018-03-23 19:45:50","0","","","",""
"29485","2018-03-23 23:49:50","3","774","<machine-learning><neural-network><image-classification><gan><mnist>","","1"
"29486","2018-03-24 00:56:04","2","","","",""
"29487","2018-03-24 03:51:41","2","71","<machine-learning><predictive-modeling><training>","2","1"
"29488","2018-03-24 04:32:54","1","90","<prediction><pca>","","3"
"29489","2018-03-24 05:23:46","1","","","",""
"29490","2018-03-24 05:35:54","0","","","",""
"29491","2018-03-24 06:14:09","0","","","",""
"29492","2018-03-24 06:24:15","1","144","<multiclass-classification>","","0"
"29494","2018-03-24 12:01:13","0","","","",""
"29495","2018-03-24 14:10:05","6","6279","<cross-validation><grid-search>","3","1"
"42927","2018-12-20 08:03:47","1","39","<image-classification><information-retrieval><ocr>","","0"
"42928","2018-12-20 08:13:31","0","","","",""
"42929","2018-12-20 08:17:14","2","","","",""
"42932","2018-12-20 08:53:34","1","638","<neural-network><deep-learning><convnet><kernel>","","1"
"42933","2018-12-20 08:56:47","1","","","",""
"42936","2018-12-20 09:39:08","1","857","<machine-learning><lstm><finance>","","1"
"42938","2018-12-20 10:05:15","1","","","",""
"42939","2018-12-20 10:52:17","1","22","<data-mining>","1","1"
"42940","2018-12-20 10:52:59","1","76","<reinforcement-learning><q-learning><monte-carlo>","","1"
"42941","2018-12-20 10:57:49","2","1163","<time-series><lstm><cnn><convolution><forecasting>","1","0"
"42944","2018-12-20 12:56:25","4","80","<neural-network><classification>","","1"
"42945","2018-12-20 13:44:29","1","","","",""
"42947","2018-12-20 14:06:35","1","108","<deep-learning><multilabel-classification><transfer-learning>","","0"
"42948","2018-12-20 14:09:53","1","","","",""
"42949","2018-12-20 14:18:17","2","71","<multilabel-classification><ranking>","","1"
"42950","2018-12-20 14:54:31","0","43","<machine-learning>","","1"
"42951","2018-12-20 14:56:23","0","","","",""
"42952","2018-12-20 15:09:00","3","1435","<machine-learning><random-forest><data-cleaning><machine-learning-model><outlier>","","3"
"42953","2018-12-20 15:11:03","1","384","<neural-network><lstm><rnn><recurrent-neural-net>","1","1"
"42954","2018-12-20 15:16:41","0","","","",""
"42955","2018-12-20 15:34:29","0","","","",""
"42956","2018-12-20 15:52:21","1","","","",""
"42957","2018-12-20 16:02:06","1","614","<machine-learning><definitions>","","1"
"42961","2018-12-20 16:47:19","10","","","",""
"42962","2018-12-20 16:51:42","0","","","",""
"42964","2018-12-20 17:00:14","1","","","",""
"42966","2018-12-20 17:17:47","1","","","",""
"42968","2018-12-20 17:35:08","0","2202","<python><neural-network>","","1"
"42969","2018-12-20 17:40:58","1","","","",""
"42970","2018-12-20 17:48:32","2","62","<machine-learning><reinforcement-learning><q-learning>","","1"
"42971","2018-12-20 18:24:11","6","","","",""
"42973","2018-12-20 19:15:35","1","67","<machine-learning><computer-vision><opencv>","","0"
"42974","2018-12-20 19:21:18","3","","","",""
"42975","2018-12-20 20:41:07","0","","","",""
"42976","2018-12-20 22:24:15","0","","","",""
"42977","2018-12-20 22:29:37","0","","","",""
"8856","2015-11-16 10:17:28","4","","","",""
"8857","2015-11-16 10:57:53","6","195","<data-cleaning><preprocessing>","2","2"
"8858","2015-11-16 11:30:44","1","","","",""
"8859","2015-11-16 12:44:05","5","","","",""
"8860","2015-11-16 14:41:08","17","8501","<machine-learning><neural-network><deep-learning>","6","3"
"8861","2015-11-16 15:14:37","4","75","<information-retrieval><evaluation>","","1"
"8862","2015-11-16 15:40:51","4","77","<statistics>","","1"
"8863","2015-11-16 16:50:46","3","","","",""
"8865","2015-11-16 17:45:01","2","","","",""
"8866","2015-11-16 18:48:32","22","","","",""
"8867","2015-11-16 22:12:09","2","","","",""
"8868","2015-11-17 03:01:21","6","","","",""
"8869","2015-11-17 03:06:51","7","889","<nlp><similarity><search><information-retrieval>","","5"
"8870","2015-11-17 07:21:41","1","","","",""
"8871","2015-11-17 07:38:41","4","168","<predictive-modeling><reference-request>","1","4"
"8872","2015-11-17 09:21:08","1","","","",""
"8873","2015-11-17 16:10:20","9","207","<machine-learning><data-mining>","3","1"
"8874","2015-11-17 16:59:45","2","","","",""
"8875","2015-11-17 18:56:02","2","347","<similarity><information-retrieval>","","1"
"8876","2015-11-17 20:59:01","2","","","",""
"8877","2015-11-17 22:41:32","1","","","",""
"8881","2015-11-18 05:47:48","3","653","<python><recommender-system><apache-mahout>","","1"
"8883","2015-11-18 09:12:27","9","2772","<machine-learning><regression><feature-selection><feature-construction><missing-data>","","2"
"8884","2015-11-18 11:18:18","0","","","",""
"8885","2015-11-18 11:18:18","0","","","",""
"8886","2015-11-18 11:20:47","0","","","",""
"8887","2015-11-18 11:20:47","0","","","",""
"8888","2015-11-18 11:23:07","0","","","",""
"8889","2015-11-18 11:23:07","0","","","",""
"8891","2015-11-18 12:14:08","1","","","",""
"8892","2015-11-18 12:47:07","1","","","",""
"8893","2015-11-18 12:48:39","2","","","",""
"8894","2015-11-18 14:48:24","5","","","",""
"8895","2015-11-18 20:14:30","13","3876","<machine-learning><dataset><sampling>","7","3"
"8896","2015-11-18 22:38:55","5","","","",""
"8897","2015-11-19 02:05:24","9","","","",""
"8898","2015-11-19 02:21:26","6","","","",""
"8899","2015-11-19 02:45:13","0","","","",""
"8900","2015-11-19 02:45:13","0","","","",""
"8901","2015-11-19 02:46:12","0","","","",""
"8902","2015-11-19 02:46:12","0","","","",""
"8903","2015-11-19 02:47:23","0","","","",""
"8904","2015-11-19 02:47:23","0","","","",""
"8905","2015-11-19 02:47:56","0","","","",""
"8906","2015-11-19 02:47:56","0","","","",""
"8908","2015-11-19 04:16:41","6","","","",""
"8909","2015-11-19 06:04:53","12","7692","<machine-learning><neural-network><julia>","6","5"
"8911","2015-11-19 07:05:58","2","","","",""
"8915","2015-11-19 10:37:11","9","","","",""
"8916","2015-11-19 10:48:24","2","109","<data-mining><classification><unsupervised-learning>","1","0"
"8917","2015-11-19 11:07:35","0","","","",""
"8918","2015-11-19 11:34:07","3","","","",""
"8919","2015-11-19 11:43:50","10","","","",""
"8920","2015-11-19 12:04:51","2","247","<machine-learning><markov-process>","","1"
"8921","2015-11-19 12:32:59","4","","","",""
"8922","2015-11-19 12:59:40","16","101248","<r><data-cleaning>","4","1"
"43263","2018-12-28 21:21:23","0","448","<machine-learning><deep-learning><time-series><lstm><recurrent-neural-net>","","1"
"43264","2018-12-28 22:09:07","2","","","",""
"43265","2018-12-28 23:56:20","0","","","",""
"43266","2018-12-29 00:26:06","9","","","",""
"43267","2018-12-29 01:01:37","2","49","<neural-network>","1","0"
"43269","2018-12-29 02:35:04","1","29","<machine-learning><beginner><math>","","0"
"43270","2018-12-29 04:53:49","1","486","<machine-learning><python><predictive-modeling><machine-learning-model><finance>","","1"
"43271","2018-12-29 05:18:30","0","","","",""
"43272","2018-12-29 07:19:29","2","795","<python><keras><tensorflow><json>","","1"
"43273","2018-12-29 07:50:34","2","70","<rnn><autoencoder><language-model>","","0"
"43274","2018-12-29 08:23:06","1","","","",""
"43278","2018-12-29 11:27:29","1","173","<deep-learning><nlp><word-embeddings>","","0"
"43279","2018-12-29 12:42:55","1","","","",""
"43281","2018-12-29 15:16:09","1","398","<python><scikit-learn><clustering><feature-extraction><k-means>","","1"
"16651","2017-01-31 17:05:26","1","","","",""
"16652","2017-01-31 17:11:53","1","","","",""
"16653","2017-01-31 17:15:04","1","8874","<python><pandas><json>","0","3"
"16654","2017-01-31 17:28:29","0","","","",""
"16655","2017-01-31 17:53:38","-1","","","",""
"16656","2017-01-31 18:06:32","1","","","",""
"16657","2017-01-31 18:49:27","11","","","",""
"16658","2017-01-31 19:59:46","4","15728","<python><scikit-learn><cross-validation>","","2"
"16661","2017-01-31 21:11:05","0","","","",""
"16662","2017-01-31 21:33:49","1","","","",""
"16666","2017-01-31 23:23:30","1","114","<dataset><deep-learning><convnet>","","1"
"16667","2017-02-01 00:09:04","1","","","",""
"16673","2017-02-01 07:48:03","0","","","",""
